HitTitle,AssignmentId,WorkerId,TemporalDistance,Date,DurationSeconds,Painter,Painting,Category,painting,distance_numeric,set,Painter_set
2tempdiststillA1,3KXIR214I4G4EJOLHQ5GDNT7P7Z24V,A3G0T5Y7OSC76S,tomorrow,2016-06-16,5,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3HL8HNGX451PCJ69MGGEEEYCK3H9FH,AJ34WB9Z37ILU,tomorrow,2016-06-16,7,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3TMSXRD2X609Y0P98SBL3W2THUJ1WY,A4H1NYJVE7C53,tomorrow,2016-06-16,4,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,37TD41K0AH90EMIY4KQ4N3IZFEESC0,A207149DHAS89K,tomorrow,2016-06-16,14,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3OSWBBLG1EXIFVABYQR26HH9FTSXDD,A32QJF67JMJFKX,tomorrow,2016-06-16,21,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,30LSNF239UVYMQN02F7K7O3QUPZI2P,A34AQF5D0H0UBX,in a year,2016-06-16,16,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3YMTUJH0DSGYYIIY05PCEA2XPKC4TP,AF8UNUWWF7RPW,tomorrow,2016-06-16,6,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3Z3ZLGNNSIU0O672JNQYZ0Z4RDGQ3B,A1CB33BUZQHRM9,tomorrow,2016-06-16,6,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3SUWZRL0MYDAOM4FTYTWCMMAI1U6EL,A7X2K7IW80TBU,tomorrow,2016-06-16,4,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3GNA64GUZE432LU6X6EREXXO597Q51,A3RYI5HXC2MJLN,tomorrow,2016-06-16,4,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3TXD01ZLD4HDYVXN0AFMJ6OZ8YJ4UG,A323KSK1XOOPOB,in a year,2016-06-16,8,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3VELCLL3GKJ7NE3EI31LZ8GTMRTF1E,A1AQK667NBERJ1,tomorrow,2016-06-16,4,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3VNXK88KKCIE8GSZMVLIW01Y8X5V9R,A3F0NFNLOLFJT0,in a year,2016-06-16,21,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3ERET4BTVM90S5YNNR7BURQHSZY9KJ,A1EGJ0KJG2QFB4,tomorrow,2016-06-16,5,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,32UTUBMZ7GWXW97WKFZEN6WOWX8VB1,A3S2CI33U988P7,tomorrow,2016-06-16,10,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3PDJHANYK5GM8WVHJZ12XPJNAHM6H1,AIMZIHLL54NL7,in a year,2016-06-16,7,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3ZDAD0O1T1DPWK68KGRHBLZVIFGXTW,A29KUIEVPK8WB4,tomorrow,2016-06-16,6,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3M1CVSFP60508R6NS258M8DAXN8QA7,A3HESOWHVBQOEI,tomorrow,2016-06-16,10,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3F1567XTNW5M38WI0WR8QD2QR5QQ9S,A27UW6R5O45MZ6,in a year,2016-06-16,18,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,308Q0PEVB8D9MA8ZNOMZHBB40V99I8,A2MIOF3QNY3Y70,tomorrow,2016-06-16,42,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,38JBBYETQOAW9Z01AA0HFO2WMAO4EY,A18A577QMSZF0G,tomorrow,2016-06-16,12,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3N1FSUEFL50RHTM1EFPX96KBMYN4D5,A1CNEUGI7LWLR7,tomorrow,2016-06-16,12,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3X87C8JFV6B48NSH92RZ787GJTFSQ5,A21JUE8ZZI6OI1,tomorrow,2016-06-16,31,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,339ANSOTR52T36RQRLDO7KPKBPLKID,A1VN1RZWHY1TOR,in a year,2016-06-16,36,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3DUZQ9U6SMOWDVOYV1L9DV6O0LUSVZ,A9KPCMO1J1LQF,tomorrow,2016-06-16,5,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3HYA4D452RJECZLA171Z4RQYEX7F2V,AD368A1RHHRC3,tomorrow,2016-06-16,7,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,33IZTU6J811OHKTTVGMR1G39GW2SX2,A3F6SDO4GYBE4Y,tomorrow,2016-06-16,18,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3TXWC2NHNZQYGOBVS0GDLDHR9TBS9J,AKSJ3C5O3V9RB,tomorrow,2016-06-16,94,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3DY46V3X3PIE9ZB8DEQOGM2X9DL554,A31J9CLIOT9626,in a year,2016-06-16,10,Still,A1,Concrete,StillA1,1,A,StillA
2tempdiststillA1,3K5TEWLKGVB7JHL2QPRV9T01RNSVIA,A2OAZPREKF6PQR,tomorrow,2016-06-16,5,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,31N2WW6R9RQ3XHHT57F4N1VQKB7F36,A2FWMAJ0Z92JAY,tomorrow,2016-06-16,17,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3TAYZSBPLL8NG4QW7R1YBQ9D3N22S2,ADVIE0ZHLWDDH,tomorrow,2016-06-16,6,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3O7L7BFSHEPQH6ZGVZ2L9PCFRSPEIN,A365SN61J4UNGR,tomorrow,2016-06-16,150,Still,A1,Concrete,StillA1,0,A,StillA
2tempdiststillA1,3KIBXJ1WD5U3ZS2TPGQTRHL6NYMKOA,A37EV8RZ82WT8E,tomorrow,2016-06-16,7,Still,A1,Concrete,StillA1,0,A,StillA
21tempdistmonB2,31IBVUNM9SZN9QJCPHLA6WN9BV0VFJ,A1EGJ0KJG2QFB4,in a year,2016-06-16,3,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3C2NJ6JBKAHQ0RYRZVKCCWZ7GOTN2A,A3G0T5Y7OSC76S,in a year,2016-06-16,4,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3DL65MZB8DFZ43DG3P6ZYMEKEN5CEJ,ADVIE0ZHLWDDH,in a year,2016-06-16,11,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3PH3VY7DJLX6TWAHG3KDVQM5U9WZWL,A29KUIEVPK8WB4,in a year,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,32KTQ2V7RDFVITYQ83KR94ILH4T9MO,A1CNEUGI7LWLR7,in a year,2016-06-16,5,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3V26SBZTBDEANRFMRQ4KUUGNBB0ZZB,A1CB33BUZQHRM9,in a year,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3FQ5JJ512LOLH72HO1QGCSL1XOFKNT,A32QJF67JMJFKX,tomorrow,2016-06-16,23,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,37Z929RLG98H03K9Q6LUCDI330ESTJ,A34AQF5D0H0UBX,in a year,2016-06-16,14,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,35USIKEBNRGEISHSMXWF29GJWTV6NA,A2FWMAJ0Z92JAY,in a year,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3FE7TXL1LINB3OBJFNCTGQUCLZH2QD,AIMZIHLL54NL7,tomorrow,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3I0BTBYZAXLDGGZRRAP9AO4ZNADY0R,A1AQK667NBERJ1,in a year,2016-06-16,4,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,34Q075JO1XDGQAOOFLI0W1TPGP501W,A3RYI5HXC2MJLN,tomorrow,2016-06-16,5,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,39N5ACM9HEN13WV30JCJQ8CGM949PK,A9KPCMO1J1LQF,tomorrow,2016-06-16,5,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3X1FV8S5JXRTNQF701RSOHNLCA0VGI,A3F6SDO4GYBE4Y,in a year,2016-06-16,22,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3KJYX6QCM9B3ES5887CVLUF142HVJM,AXOR2N1EAFVYF,tomorrow,2016-06-16,13,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3NL0RFNU0FNZVZSB6WBKDJF167K4KI,A2OAZPREKF6PQR,in a year,2016-06-16,4,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3QAPZX2QN4DNFV6KYPIE1K3U8VJ02D,A1VN1RZWHY1TOR,tomorrow,2016-06-16,9,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3T111IHZ5EQMF9BIDBG8V3CVNRS9RC,A21PQ8OB80F4NP,in a year,2016-06-16,5,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,337RC3OW05299IT8BSO819ST8RMVLO,A3HEFMJ50IMTY6,tomorrow,2016-06-16,9,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,392CY0QWG1R8P42N6TQ8030OE3V4I7,A183WYXN12P2TJ,tomorrow,2016-06-16,65,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3P59JYT76LKOV43BWR6OLV5Z56G2TR,A2KYR3GRQT2EL0,tomorrow,2016-06-16,4,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3Q5ZZ9ZEVOFXWHUABCXRS6COB3M586,AF8UNUWWF7RPW,in a year,2016-06-16,7,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3MHW492WW0DTF0BTB4PN1M7I8WCVMQ,A3485IQYNO94GA,in a year,2016-06-16,7,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3QILPRALQ5V1M60GFCTDMNCA2OLN8D,A31Q7PWLBCU2X0,tomorrow,2016-06-16,11,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3CP1TO84PT1MA2SLVVOQIFZLP3U523,A365SN61J4UNGR,in a year,2016-06-16,87,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,39U1BHVTDLRDGMZU0RKT45ARBKFT3S,A3F0NFNLOLFJT0,in a year,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3J2UYBXQQLCBXWPLLRUHRXK6O0L06U,A37EV8RZ82WT8E,in a year,2016-06-16,17,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,31EUONYN2V3HF3W5OK40TQWN3WRVO5,A19L9MK673JAAG,in a year,2016-06-16,12,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3TK8OJTYM1LZ03863KHFIQ1DD1NVPM,A2ZRJMJTE6ID97,tomorrow,2016-06-16,12,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3TS1AR6UQQELY0IG7JIU0I76PDTF7B,AD368A1RHHRC3,in a year,2016-06-16,36,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3HMVI3QICJSDN5K9NTT9OTN9S2JY1U,A127F80LLYOQ22,tomorrow,2016-06-16,68,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,33CID57104TPX9RPRII2IE0AH7TL3H,A21H2UDDHN8ZF,tomorrow,2016-06-16,16,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3OLF68YTN913H2GEEMUEA99WQLZFA2,AO8LXT6Z1D9MU,tomorrow,2016-06-16,16,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3G5F9DBFOPX7NMAIK79A9HZMRADVHH,A2MIOF3QNY3Y70,tomorrow,2016-06-16,119,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3DH6GAKTYYPAI15HV421GN7L5HWYZJ,A3S8AEOEIQTNHC,tomorrow,2016-06-16,14,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3JJVG1YBEBXGYFSHEOH1J82PJ97B5B,A1FBO95OVBYOH1,tomorrow,2016-06-16,9,Mondrian,B2,Indeterminate,MondrianB2,0,B,MondrianB
21tempdistmonB2,3D4CH1LGEATVQJ24X0MWWZYOLIIG9O,A17LSINELZPCMD,in a year,2016-06-16,10,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3DIP6YHAPCSXS0N3MDQUW0I1OWL8EA,A19DWJ1N66UP3Q,in a year,2016-06-16,12,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,33C7UALJVLYY8ZTRAPVFPGZ7ZNI81S,A3N0QZ9ZKUCTCQ,in a year,2016-06-16,11,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
21tempdistmonB2,3OLF68YTN913H2GEEMUEA99WQL1FA4,A4H1NYJVE7C53,in a year,2016-06-16,6,Mondrian,B2,Indeterminate,MondrianB2,1,B,MondrianB
Cla2,3PEIJLRY6TTHO1A2FLWSY56VR63XWS,A2APPZDU0VS9LN,in a year,2016-07-06,4,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3TE3O857308BFPQJS21TLG4IMIO2RK,A2QTP92PCZUGI2,in a year,2016-07-06,5,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3TAYZSBPLL8NG4QW7R1YBQ9E8K72S8,A1EQ2HDHF2WWSY,in a year,2016-07-06,6,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3W92K5RLWUHV7TQNJ581KKWXRYRV56,A18TCR555RWUZV,tomorrow,2016-07-06,4,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,36H9ULYP62UEIVJI8S7R38CGL5YFJO,A1UJU2YCP2KPSF,in a year,2016-07-06,4,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3VBEN272MKZDVYY366MNDU3FI3BSGG,A1FBO95OVBYOH1,in a year,2016-07-06,6,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,358010RM5ET49CAXPBRWC3NHKX1XVI,AQJRTW6LJR9LW,in a year,2016-07-06,9,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3VW04L3ZLT6WD1FSPQSE0OK2089XXL,A3HESOWHVBQOEI,in a year,2016-07-06,7,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,34HJIJKLP5WDBAMN50PRFSQJR2WV41,A15FXHC1CVNW31,in a year,2016-07-06,5,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3FE7TXL1LINB3OBJFNCTGQUDQWLQ26,A3686GG56DXS8W,tomorrow,2016-07-06,4,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3EQHHY4HQSSCPW0SUA9FKJTN4J45GS,A3RYI5HXC2MJLN,in a year,2016-07-06,4,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3BF51CHDTVARUL92HALLOO9X2B60H1,A26OCMKWPBFVHV,in a year,2016-07-06,10,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3HRMW88U16QDMZAD871YGTHTJX50MA,A1PAY3X73PQ16S,in a year,2016-07-06,6,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,308Q0PEVB8D9MA8ZNOMZHBB55SEI9N,A1TIV52E0VUF9Y,tomorrow,2016-07-06,5,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3IGI0VL647K47YNWMTI9J92BMQUNOM,A2ZRJMJTE6ID97,in a year,2016-07-06,6,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3EFE17QCRC5RVUTEQC45YUFGX3OSHF,A32QJF67JMJFKX,tomorrow,2016-07-06,12,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3TUI152ZZBN4E3TNWJCFB7K8YQ7Q1P,A1MYLQQL8BBOYT,tomorrow,2016-07-06,4,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3HWRJOOET52FBK2C0BWZDRI35NWSEZ,A183WYXN12P2TJ,tomorrow,2016-07-06,17,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3E1QT0TDFP9985PPIWGLHFGULMWI8Y,A3579N2TITA69M,in a year,2016-07-06,7,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3TDXMTX3CBUM4R61PHJNX1K3FR6I6C,A3NRBHM70ISTTE,tomorrow,2016-07-06,12,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3ITXP059PWJNM0O4EC7QA7VVAVSSJK,A2MIOF3QNY3Y70,in a year,2016-07-06,7,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,33FBRBDW6OZIV23PQMKZ6CIZ8HD8CN,A273DS7TQWR9M1,in a year,2016-07-06,7,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3RRCEFRB7MCY2WOH0JYREGWCOAHB4C,A10GZ0SWBZIRBK,in a year,2016-07-06,4,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3K2755HG5S31F9JQYWLG0AH3GL2DF9,A3G0T5Y7OSC76S,tomorrow,2016-07-06,5,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3DIP6YHAPCSXS0N3MDQUW0I2TTQ8EG,A1EGJ0KJG2QFB4,in a year,2016-07-06,9,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3RWE2M8QWHAJ4HVDK8GYT86TONF0NA,AY5O199V9M9O7,tomorrow,2016-07-06,24,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,378XPAWRUCDNRTI4FU0ZD6MPBAWIA2,A2NAKIXS3DVGAA,in a year,2016-07-06,23,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,34S9DKFK73PG1CRYSGR7L00D00TNYX,A9KPCMO1J1LQF,in a year,2016-07-06,6,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3L70J4KAZGM6JI2INGZOM96CJ5OADS,A2CEUCPDECS6U3,tomorrow,2016-07-06,11,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3XUHV3NRVKYQPSV3EGRX5J5OJJH5HR,A1OSRB1Q63XXWZ,in a year,2016-07-06,29,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3C44YUNSI1PD6M8KCZHLC4V7IRPDPC,AO8LXT6Z1D9MU,in a year,2016-07-06,13,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3TXMY6UCAEOO163LCG1ZS33Z2NYQCF,A3BL2ZEODD79AZ,in a year,2016-07-06,17,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3YHH42UU5BFTGHSS8V0JGG24JSF0L8,A3PVIRB9JTIZHJ,in a year,2016-07-06,42,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,39L1G8WVWQRC72NLY80JYZRXOYU13Y,A3HEFMJ50IMTY6,in a year,2016-07-06,11,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3F6HPJW4JD0GNL75RWBZ8FCZEX32WN,A217BDBRZS133R,tomorrow,2016-07-06,29,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3IAS3U3I0FGOZI9UW5F3L1ZE4WLB2G,A3OOGICWSLXYB0,tomorrow,2016-07-06,33,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3B4YI393V9WGL37U16G428MI6E5SS0,A2P2EFK3L4557B,in a year,2016-07-06,14,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3IFS6Q0HJIJRRP4YWUMQY6GVXG3SI8,A27GZN1JOOIAUW,in a year,2016-07-06,65,Close,A2,Indeterminate,CloseA2,1,A,CloseA
Cla2,3ZOTGHDK5IB1NBF1UPZVI3CH9P2SO3,A1WRYUFOYFF8QO,tomorrow,2016-07-06,104,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla2,3OCHAWUVGOKQT1GLQ7DPAUC04ZWXKY,A23AV72MKVTNW2,tomorrow,2016-07-06,104,Close,A2,Indeterminate,CloseA2,0,A,CloseA
Cla3,3MAOD8E57QAR171ONK552MT4YUZXN1,A18TCR555RWUZV,in a year,2016-07-06,5,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3PWWM24LHSY5XKBNTTVTUZ9DWQ082E,A2QTP92PCZUGI2,tomorrow,2016-07-06,5,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3TK8OJTYM1LZ03863KHFIQ1EIYSPVM,A1GKTC682SWY23,tomorrow,2016-07-06,10,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3R2UR8A0IAG9JS10OZ5IHBT9O44XOG,A32QJF67JMJFKX,tomorrow,2016-07-06,6,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3X73LLYYQ1EUFH19IGNJZ05AA4GNHY,A3HESOWHVBQOEI,in a year,2016-07-06,9,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,39LOEL67OS5UI276XT9YD9E524083P,A1AQK667NBERJ1,in a year,2016-07-06,4,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3C2NJ6JBKAHQ0RYRZVKCCWZ8LLZ2NW,A3PVIRB9JTIZHJ,in a year,2016-07-06,11,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,32RIADZISS4XJI5JB5KM456CSY24S5,A10GZ0SWBZIRBK,in a year,2016-07-06,4,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3WS1NTTKEYC7GPIWMKXLL3XKMWT0F3,A2NAKIXS3DVGAA,in a year,2016-07-06,5,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3FQ5JJ512LOLH72HO1QGCSL22LKKNZ,A1FBO95OVBYOH1,tomorrow,2016-07-06,16,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3M1CVSFP60508R6NS258M8DB2KEAQY,A3RYI5HXC2MJLN,in a year,2016-07-06,7,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3JC6VJ2SABJBF5NP8AH5OXIK6OR5AG,A2MIOF3QNY3Y70,in a year,2016-07-06,7,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,30X31N5D63QCL7L0K6UDH8SCK8ZASN,AQJRTW6LJR9LW,tomorrow,2016-07-06,7,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3IQ1VMJRYTKUGSP1B0UM0DNMSK9A9B,A3G0T5Y7OSC76S,in a year,2016-07-06,4,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3YDGXNSEOZUF0YQAX7EHNE6BG4W84A,A1PAY3X73PQ16S,tomorrow,2016-07-06,7,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3KIBXJ1WD5U3ZS2TPGQTRHL7SVPKOE,A2APPZDU0VS9LN,tomorrow,2016-07-06,5,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3JJVG1YBEBXGYFSHEOH1J82QO6C5BB,A3NRBHM70ISTTE,tomorrow,2016-07-06,9,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,30X31N5D63QCL7L0K6UDH8SCK8YSA4,A1UJU2YCP2KPSF,tomorrow,2016-07-06,3,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3J88R45B2GYR4SD13ZIX6BYZY90XPX,A173E26N947Q7A,tomorrow,2016-07-06,8,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,34HJIJKLP5WDBAMN50PRFSQJR2W4VA,A1MYLQQL8BBOYT,in a year,2016-07-06,3,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3PM8NZGV8YGC44EG3CXM6GO935MXQO,A1EQ2HDHF2WWSY,tomorrow,2016-07-06,5,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3AUQQEL7U5TWCM4MMZ2P3P06AQGV0L,A3686GG56DXS8W,in a year,2016-07-06,6,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3OVR4I9USPJL62Q6J1VH95RBAAH4QG,A183WYXN12P2TJ,in a year,2016-07-06,36,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3ON104KXQKWQQZMSVAUN1U9XYBY4WK,A9KPCMO1J1LQF,tomorrow,2016-07-06,5,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,31LM9EDVOLSQ6NWZ6GQ4BDLPNWKNJ3,A21PQ8OB80F4NP,tomorrow,2016-07-06,21,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3Q5ZZ9ZEVOFXWHUABCXRS6CPG0R85F,A1OSRB1Q63XXWZ,in a year,2016-07-06,17,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3J88R45B2GYR4SD13ZIX6BYZY90PXP,A1EGJ0KJG2QFB4,in a year,2016-07-06,25,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,326O153BMIY99VJU3L1AISW34KNDER,AZWNKDPOHO240,tomorrow,2016-07-06,11,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,31QTRG6Q2TDG4X3B8V4ZPP580FUPYV,A3OOGICWSLXYB0,in a year,2016-07-06,19,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3W2LOLRXLBF6W5U9H87XLCQC3I9KRN,A12SMSQ6D5227J,tomorrow,2016-07-06,19,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3COPXFW7XBCLKSEU4G38GHQX20LKPV,A31UXXZVI3U4E2,tomorrow,2016-07-06,28,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3UOUJI6MTDE4WXLXKLHRGHLY6QSXUT,A1Y2CPK3UHNSO0,in a year,2016-07-06,13,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,33CUSNVVNNCGJZDC9A4U4QMGIQS88H,A26OCMKWPBFVHV,tomorrow,2016-07-06,8,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3WEV0KO0OMSAJEOC4GLF790I5BVSD6,A2ZRJMJTE6ID97,in a year,2016-07-06,7,Close,A3,Abstract,CloseA3,1,A,CloseA
Cla3,3HUTX6F6VUN8ICY30AKPRLZDBV42OB,A2TCIHHKLL8LQC,tomorrow,2016-07-06,11,Close,A3,Abstract,CloseA3,0,A,CloseA
Cla3,3FTOP5WARFONLR4S5AO601PCF3A0J6,A3579N2TITA69M,tomorrow,2016-07-06,8,Close,A3,Abstract,CloseA3,0,A,CloseA
